"site_id","datetime","variable","observation"
"konz",2019-03-20,"nee",1.6017576352295
"konz",2019-03-20,"temp",7.20151041666667
"konz",2019-03-20,"vpd",0.349838716179863
"konz",2019-03-20,"sw",253.167083333333
"konz",2019-03-21,"nee",0.676353102685253
"konz",2019-03-21,"temp",7.70578958333333
"konz",2019-03-21,"vpd",0.527786730455943
"konz",2019-03-21,"sw",273.636666666667
"konz",2019-03-22,"nee",0.954796756772297
"konz",2019-03-22,"temp",11.6801625
"konz",2019-03-22,"vpd",0.881164946839399
"konz",2019-03-22,"sw",236.197708333333
"konz",2019-03-23,"nee",0.770022260533181
"konz",2019-03-23,"temp",12.14821875
"konz",2019-03-23,"vpd",0.627249514624423
"konz",2019-03-23,"sw",150.952291666667
"konz",2019-03-24,"nee",0.982005216804156
"konz",2019-03-24,"temp",10.1781479166667
"konz",2019-03-24,"vpd",0.210455945682798
"konz",2019-03-24,"sw",92.140625
"konz",2019-03-25,"nee",0.826020384513298
"konz",2019-03-25,"temp",9.32834375
"konz",2019-03-25,"vpd",0.288980724804017
"konz",2019-03-25,"sw",168.269583333333
"konz",2019-03-26,"nee",0.802146285227193
"konz",2019-03-26,"temp",10.4218104166667
"konz",2019-03-26,"vpd",0.503757436884593
"konz",2019-03-26,"sw",217.451875
"konz",2019-03-27,"nee",1.26252076432669
"konz",2019-03-27,"temp",14.60919375
"konz",2019-03-27,"vpd",0.769268644452743
"konz",2019-03-27,"sw",184.154166666667
"konz",2019-03-28,"nee",1.18207960531741
"konz",2019-03-28,"temp",13.7750479166667
"konz",2019-03-28,"vpd",0.412815633180225
"konz",2019-03-28,"sw",21.09
"konz",2019-03-29,"nee",0.112776122277733
"konz",2019-03-29,"temp",6.26914166666667
"konz",2019-03-29,"vpd",0.033569684246225
"konz",2019-03-29,"sw",16.611875
"konz",2019-03-30,"nee",0.112776122277733
"konz",2019-03-30,"temp",2.47675
"konz",2019-03-30,"vpd",0.148796360333392
"konz",2019-03-30,"sw",206.268541666667
"konz",2019-03-31,"nee",0.112776122277733
"konz",2019-03-31,"temp",1.64388541666667
"konz",2019-03-31,"vpd",0.353269378005082
"konz",2019-03-31,"sw",294.774583333333
"konz",2019-04-01,"nee",0.578033010800005
"konz",2019-04-01,"temp",6.19002083333333
"konz",2019-04-01,"vpd",0.544459530284735
"konz",2019-04-01,"sw",268.863541666667
"konz",2019-04-02,"nee",0.567755831802853
"konz",2019-04-02,"temp",7.5437625
"konz",2019-04-02,"vpd",0.486144981088658
"konz",2019-04-02,"sw",176.766666666667
"konz",2019-04-03,"nee",1.16731642044568
"konz",2019-04-03,"temp",11.74273125
"konz",2019-04-03,"vpd",0.686489399849029
"konz",2019-04-03,"sw",152.03125
"konz",2019-04-04,"nee",1.16731642044568
"konz",2019-04-04,"temp",14.0199520833333
"konz",2019-04-04,"vpd",0.571431451080473
"konz",2019-04-04,"sw",164.249791666667
"konz",2019-04-05,"nee",1.16731642044568
"konz",2019-04-05,"temp",14.0814583333333
"konz",2019-04-05,"vpd",0.548116778486415
"konz",2019-04-05,"sw",269.767708333333
"konz",2019-04-06,"nee",1.16731642044568
"konz",2019-04-06,"temp",16.9303229166667
"konz",2019-04-06,"vpd",0.66459905094295
"konz",2019-04-06,"sw",211.99875
"konz",2019-04-07,"nee",1.16731642044568
"konz",2019-04-07,"temp",15.9449708333333
"konz",2019-04-07,"vpd",0.5059489648124
"konz",2019-04-07,"sw",273.8125
"konz",2019-04-08,"nee",1.16731642044568
"konz",2019-04-08,"temp",18.6797395833333
"konz",2019-04-08,"vpd",1.31872549798186
"konz",2019-04-08,"sw",302.597708333333
"konz",2019-04-09,"nee",1.16731642044568
"konz",2019-04-09,"temp",19.5414416666667
"konz",2019-04-09,"vpd",1.31847788323412
"konz",2019-04-09,"sw",239.725208333333
"konz",2019-04-10,"nee",1.16731642044568
"konz",2019-04-10,"temp",21.14328125
"konz",2019-04-10,"vpd",1.37939735636196
"konz",2019-04-10,"sw",202.851875
"konz",2019-04-11,"nee",1.16731642044568
"konz",2019-04-11,"temp",10.0926083333333
"konz",2019-04-11,"vpd",0.621454742068298
"konz",2019-04-11,"sw",115.863125
"konz",2019-04-12,"nee",1.16731642044568
"konz",2019-04-12,"temp",3.24522916666667
"konz",2019-04-12,"vpd",0.466547050804691
"konz",2019-04-12,"sw",319.065625
"konz",2019-04-13,"nee",1.16731642044568
"konz",2019-04-13,"temp",6.65558541666667
"konz",2019-04-13,"vpd",0.560131792421768
"konz",2019-04-13,"sw",231.171041666667
"konz",2019-04-14,"nee",1.16731642044568
"konz",2019-04-14,"temp",7.51530625
"konz",2019-04-14,"vpd",0.624628438998899
"konz",2019-04-14,"sw",314.709375
"konz",2019-04-15,"nee",1.16731642044568
"konz",2019-04-15,"temp",15.5911479166667
"konz",2019-04-15,"vpd",1.12720345579869
"konz",2019-04-15,"sw",299.307083333333
"konz",2019-04-16,"nee",1.28185928793693
"konz",2019-04-16,"temp",20.3537229166667
"konz",2019-04-16,"vpd",1.25444228914468
"konz",2019-04-16,"sw",300.078541666667
"konz",2019-04-17,"nee",1.37820360708908
"konz",2019-04-17,"temp",20.5230854166667
"konz",2019-04-17,"vpd",0.871529219370828
"konz",2019-04-17,"sw",149.200625
"konz",2019-04-18,"nee",0.132953475615078
"konz",2019-04-18,"temp",12.9079520833333
"konz",2019-04-18,"vpd",0.68973177110218
"konz",2019-04-18,"sw",266.442916666667
"konz",2019-04-19,"nee",-0.459164277423597
"konz",2019-04-19,"temp",10.8070104166667
"konz",2019-04-19,"vpd",0.699367121217655
"konz",2019-04-19,"sw",320.224791666667
"konz",2019-04-20,"nee",-0.242343762751458
"konz",2019-04-20,"temp",16.8488458333333
"konz",2019-04-20,"vpd",1.42909674878201
"konz",2019-04-20,"sw",326.710833333333
"konz",2019-04-21,"nee",0.243462523477991
"konz",2019-04-21,"temp",21.5896645833333
"konz",2019-04-21,"vpd",1.49934134958377
"konz",2019-04-21,"sw",287.039791666667
"konz",2019-04-22,"nee",0.406041451556381
"konz",2019-04-22,"temp",18.4496625
"konz",2019-04-22,"vpd",0.846995587031228
"konz",2019-04-22,"sw",195.81
"konz",2019-04-23,"nee",-0.530523011110913
"konz",2019-04-23,"temp",11.1884833333333
"konz",2019-04-23,"vpd",0.263542018997455
"konz",2019-04-23,"sw",54.5354166666667
"konz",2019-04-24,"nee",-0.530523011110913
"konz",2019-04-24,"temp",12.8659375
"konz",2019-04-24,"vpd",0.46335026976735
"konz",2019-04-24,"sw",269.553958333333
"konz",2019-04-25,"nee",-0.530523011110913
"konz",2019-04-25,"temp",15.28574375
"konz",2019-04-25,"vpd",0.54125282448451
"konz",2019-04-25,"sw",199.838958333333
"konz",2019-04-26,"nee",-0.530523011110913
"konz",2019-04-26,"temp",15.6878041666667
"konz",2019-04-26,"vpd",1.10233355132751
"konz",2019-04-26,"sw",312.936875
"konz",2019-04-27,"nee",-0.530523011110913
"konz",2019-04-27,"temp",16.3778375
"konz",2019-04-27,"vpd",0.983271566852151
"konz",2019-04-27,"sw",325.495625
"konz",2019-04-28,"nee",-0.769811534682797
"konz",2019-04-28,"temp",8.09204166666667
"konz",2019-04-28,"vpd",0.413155384538522
"konz",2019-04-28,"sw",260.296041666667
"konz",2019-04-29,"nee",-0.512889618749859
"konz",2019-04-29,"temp",11.8014428571429
"konz",2019-04-29,"vpd",0.263457357013928
"konz",2019-04-29,"sw",141.551666666667
"konz",2019-04-30,"nee",-1.60514650468481
"konz",2019-04-30,"temp",9.73804375
"konz",2019-04-30,"vpd",0.19521282272917
"konz",2019-04-30,"sw",22.2577083333333
"konz",2019-05-01,"nee",-1.60514650468481
"konz",2019-05-01,"temp",10.7612583333333
"konz",2019-05-01,"vpd",0.0887299895148663
"konz",2019-05-01,"sw",89.0275
"konz",2019-05-02,"nee",-1.60514650468481
"konz",2019-05-02,"temp",10.8452847826087
"konz",2019-05-02,"vpd",0.341316857660569
